id,current_user_id,app_id,app_version,device_type,player_id,store,platform,created_at,updated_at,ud_id
4730652,,3,4.2.0.4,SM-G570F,6b79ce3b-d9c4-480f-bc6f-2d4eb92119cb,Bazzar,ANDROID,2023-05-02 19:24:42,2023-05-02 19:24:42,f59fb7eaa420add1
4730651,,3,4.1.3,SM-A515F,8da6c620-603b-4c68-ae69-dba7579af098,Bazzar,ANDROID,2023-05-02 01:01:00,2023-05-02 01:01:00,f88aec323af61cdc
4730650,,3,4.1.3,SM-G930F,e8f92b9a-ee6d-4e51-8208-ca212eedbc74,Bazzar,ANDROID,2023-05-01 13:52:37,2023-05-01 13:52:37,ea5e606decfd698d
4730649,,3,4.2.0.7,SM-C7000,1d30b1c2-ffc3-4dbf-9a3b-f6c83f4e0ad5,Bazzar,ANDROID,2023-04-30 16:21:06,2023-04-30 16:21:06,5fd878225a38523c
4730648,,3,4.2.0.4,SM-C5010,b4c798a2-96fe-4be3-ba8a-bf53b5352e36,Bazzar,ANDROID,2023-04-29 01:42:44,2023-04-29 01:42:44,1389a616cada29e7
4730647,,3,4.2.0.7,SM-J510F,662d4d0d-c03c-41c6-a0ce-8ab2ea64567c,Bazzar,ANDROID,2023-04-28 17:17:14,2023-04-28 17:17:14,b5de182bf8b5beb3
4730646,,3,4.1.3,HTC One M9PLUS,2fca6a94-36b0-4cee-a1d9-c56e4fd2d14c,Bazzar,ANDROID,2023-04-28 14:07:17,2023-04-28 14:07:17,d56a95dfa0e67927
4730645,,3,4.1.3,SM-A520F,95ac7406-c295-426a-8dbc-e59a6fe3fb5a,Bazzar,ANDROID,2023-04-28 12:19:19,2023-04-28 12:19:19,ad7e58fb7b84c8aa
4730644,,3,4.2.0.4,ONEPLUS A6010,11c1d352-8d1e-4486-9f4d-cc5eae445190,Bazzar,ANDROID,2023-04-26 23:36:20,2023-04-26 23:36:20,734da53902ac8ff6
4730643,,3,4.0.3,SM-G950F,9f1c42d9-3166-4678-bd89-6d59e0def183,Bazzar,ANDROID,2023-04-26 17:53:48,2023-04-26 17:53:48,e1a1c4ebe9437711
4730642,,3,4.2.0.7,BAC-L21,32f7108c-e47d-4c81-8618-d31fcec4580d,Bazzar,ANDROID,2023-04-26 14:40:05,2023-04-26 14:40:05,e160c612978f5876
4730641,,3,4.2.0.4,SM-G935F,383b2d31-32a1-4580-ba32-1a479606f70a,WebSite,ANDROID,2023-04-26 00:32:24,2023-04-26 00:32:24,227d8ccffb8c4d50
4730640,,3,4.2.0.5,SM-A720F,b9f1b7ad-52f3-4a25-a7d9-efe32a3061f7,Freeket,ANDROID,2023-04-26 00:14:44,2023-04-26 00:14:44,e33ee79cb769149a
4730639,,3,4.0.3,SM-A520F,2db2ae01-197c-480f-9627-0670c8bfb7af,GooglePlayStore,ANDROID,2023-04-25 20:45:09,2023-04-25 20:45:09,2dc937ed8ed9f591
4730638,,3,4.1.3,SM-G950F,cd5d1dce-4765-4720-8529-65e7519c9a33,Bazzar,ANDROID,2023-04-23 21:51:10,2023-04-23 21:51:10,b106ffb32011ab3b
4730637,,3,4.0.3,SM-G570F,3e4610f4-b107-4cac-91d4-7f726ebbc01f,WebSite,ANDROID,2023-04-23 10:53:05,2023-04-23 10:53:05,8f060fe1624f2fb5
4730636,,3,4.1.3,SM-A720F,44efa723-2746-4e35-8d81-ffc3ffd7873c,Bazzar,ANDROID,2023-04-22 18:43:13,2023-04-22 18:43:13,bce18337007d3e32
4730635,,3,4.1.2,WAS-LX1A,550c8747-0fba-4826-a8bb-2b4676760449,Bazzar,ANDROID,2023-04-22 09:52:02,2023-04-22 09:52:02,de0d842efa430661
4730634,,3,4.1.2,SM-A307FN,333e9105-a3f6-4b39-8fa3-4ca4c93647fc,Bazzar,ANDROID,2023-04-22 01:32:29,2023-04-22 01:32:29,85a79b8bbb80c624
4730633,,3,4.1.2,SM-G955F,d8253b0b-a5f2-49d9-8e92-adcc71f092cb,Bazzar,ANDROID,2023-04-21 16:08:35,2023-04-21 16:08:35,9706097e365f34f7
4730632,,3,4.1.3,SM-N770F,3a9cdd02-0d02-4686-a423-02e77d6b2e3a,Bazzar,ANDROID,2023-04-21 08:52:16,2023-04-21 08:52:16,f2cddbc7ea828c47
4730631,,3,3.2.4,iPhone 5s (GSM),e549bf1d-38f4-4870-8774-5ac6ee795e8a,App Store,IOS,2023-04-21 01:28:31,2023-04-21 01:28:31,
4730630,,3,4.1.3,SM-G950F,66a8d090-d540-40e3-ab71-9bb915435423,Bazzar,ANDROID,2023-04-20 18:10:56,2023-04-20 18:10:56,98259c280922abb9
4730629,,3,4.2.0.11,SM-G955F,f6b3fea5-ef06-49d5-98d7-eed49e9b35d5,GooglePlayStore,ANDROID,2023-04-20 02:06:26,2023-04-20 02:06:26,9f035810efd4b6d9
4730628,,3,4.0.3,Nexus 5X,6e24fadf-9d85-4512-afd4-e238eaecad79,GooglePlayStore,ANDROID,2023-04-20 01:52:19,2023-04-20 01:52:19,818b8d803bc7ed35
4730627,,3,4.2.0.7,SM-G930F,8199a915-623e-4eeb-9937-dfa69005b759,Bazzar,ANDROID,2023-04-20 01:29:40,2023-04-20 01:29:40,904126b3fc7ff996
4730626,,3,4.2.0.7,SM-G955F,56c3354e-b710-49ee-8559-3660205692fb,Bazzar,ANDROID,2023-04-19 17:16:56,2023-04-19 17:16:56,3d105ca946a6fb49
4730625,,3,3.2.4,iPhone 6,00ea60b4-a755-401f-865e-1e08986f8431,App Store,IOS,2023-04-19 15:22:15,2023-04-19 15:22:15,
4730624,,3,4.1.2,BAC-L21,2f254bb5-e211-4547-8794-4939e92735ee,Bazzar,ANDROID,2023-04-19 13:48:24,2023-04-19 13:48:24,c4a3bd38924a8783
4730623,,3,4.1.3,SM-J701F,6761f5da-e8af-4e8e-85df-d67da2ff0843,Bazzar,ANDROID,2023-04-17 17:19:37,2023-04-17 17:19:37,aacd0259ee3359d0
4730622,,3,4.4.0.12,SM-A515F,e90808a2-159b-4d54-a2f4-e409702aa4c9,GooglePlayStore,ANDROID,2023-04-17 10:02:50,2023-04-17 10:02:50,1cd8877633eac9e8
4730621,,3,4.2.0.4,ASUS_Z017D,93aeebb3-0205-48ad-948c-d36902fd5c81,WebSite,ANDROID,2023-04-17 03:24:56,2023-04-17 03:24:56,7fc0d38c396b99a4
4730620,,3,4.2.0.4,WAS-L03T,f80f70d4-5629-485c-b67b-29c5942001ac,Bazzar,ANDROID,2023-04-16 10:00:01,2023-04-16 10:00:01,a690d6daceed8058
4730619,,3,4.0.3,SM-G955F,a12883bb-57c3-4f1e-be00-b98460c378f6,GooglePlayStore,ANDROID,2023-04-15 14:51:06,2023-04-15 14:51:06,efe026fcfc782ed9
4730618,,3,4.1.3,SM-A720F,1f6a0fb6-66ad-47ef-a7b8-cab526f64435,Bazzar,ANDROID,2023-04-15 07:37:31,2023-04-15 07:37:31,ffa126da4f0fbf92
4730617,,3,4.1.3,SM-G955F,54de2476-d506-46d6-a5df-e1204a1ddb48,Bazzar,ANDROID,2023-04-14 20:59:13,2023-04-14 20:59:13,a9c575fe5a1074
4730616,,3,4.2.0.7,INE-LX1r,ffbdf2ee-ce68-4388-9a20-7b717c024ac1,Bazzar,ANDROID,2023-04-14 14:27:21,2023-04-14 14:27:21,f347bdcc5dc9b287
4730615,,3,4.0.4,SM-A715F,a644cdcf-449f-47d1-a7b3-4dd9c3b60f07,Bazzar,ANDROID,2023-04-14 13:39:44,2023-04-14 13:39:44,4004eade06ba2393
4730614,,3,4.4.0.4,SM-J730F,cb447085-400d-4cad-8fb0-153735c03924,GooglePlayStore,ANDROID,2023-04-13 23:47:16,2023-04-13 23:47:16,46ff47454293492e
4730613,,3,4.2.0.11,SM-A305F,c1aec36e-37d2-4f0b-a4c1-ba6df2278abe,GooglePlayStore,ANDROID,2023-04-13 16:06:08,2023-04-13 16:06:08,03ae2104e85b3b5e
4730612,,3,4.1.2,SM-G930F,596eed1c-edfd-4c9f-8d43-0bc3467f2642,Bazzar,ANDROID,2023-04-12 10:04:15,2023-04-12 10:04:15,d58a4c2dea1161ed
4730611,,3,4.1.3,SM-A720F,ab2d7e5b-4956-4535-96de-1074553a9815,Bazzar,ANDROID,2023-04-11 11:01:35,2023-04-11 11:01:35,919cf1b6be58fca4
4730610,,3,4.1.3,SM-A137F,a631a588-7803-4d51-9afb-3a00e42d5bfb,Bazzar,ANDROID,2023-04-10 21:14:32,2023-04-10 21:14:32,c9fc45e00bdce9b0
4730609,,3,4.0.3,LG-K220,978ff156-963f-496c-b115-93a7b3f75249,Bazzar,ANDROID,2023-04-10 09:33:08,2023-04-10 09:33:08,a2ef1f3aa15c0244
4730608,,3,4.2.0.7,SM-N950F,a8ee35b9-b13a-4f5c-83dc-e842182abdcf,Bazzar,ANDROID,2023-04-10 07:38:58,2023-04-10 07:38:58,846a6d93d1748acb
4730607,,3,4.2.0.4,SM-G990E,429119bb-34e3-4c64-aac2-0d65a5628b03,Bazzar,ANDROID,2023-04-08 20:56:30,2023-04-08 20:56:30,c783d87658d1d6d6
4730606,,3,4.2.0.11,SM-G935F,f4e3d241-7183-4f67-bc17-784b85465a41,GooglePlayStore,ANDROID,2023-04-07 17:29:20,2023-04-07 17:29:20,537352f74e001248
4730605,,3,4.2.0.4,SM-S906E,9315bf12-3a59-43dd-9fdc-17d550155575,ParsHub,ANDROID,2023-04-07 05:34:30,2023-04-07 05:34:30,7293dc52c1f752f5
4730604,,3,4.2.0.7,SM-J510F,e98ce1b0-7ef8-42de-82db-a9b6a25e6f8a,Bazzar,ANDROID,2023-04-06 16:29:11,2023-04-06 16:29:11,b32004d90d2704c8
4730603,,3,4.2.0.4,SM-G950F,b5d48646-af85-4f21-b1e1-b7b52d407c57,Bazzar,ANDROID,2023-04-06 13:22:52,2023-04-06 13:22:52,9152b11dd7962752
4730602,,3,4.1.3,SM-C5000,29713f2b-becc-4ff8-a7ae-ceba3f99f345,Bazzar,ANDROID,2023-04-05 11:47:21,2023-04-05 11:47:21,22d020a78bc0ef7
4730601,,3,4.1.3,SM-G611F,d1852887-55e7-4a35-8415-97711b73f5d4,Bazzar,ANDROID,2023-04-05 09:56:23,2023-04-05 09:56:23,b05ff60b4a331cd5
4730600,,3,4.1.3,SM-G950F,489e2afc-d7c8-44b6-b4ae-302c8df7fb27,Bazzar,ANDROID,2023-04-05 07:06:57,2023-04-05 07:06:57,939796edcb32e391
4730599,,3,4.2.0.4,SM-J730F,ef56676b-6297-41e6-a083-c3d84e0666a7,Bazzar,ANDROID,2023-04-04 19:41:50,2023-04-04 19:41:50,925f53749cd5846a
4730598,,3,4.4.0.12,E2333,f25a67b3-8ffb-4ec8-8443-9e7cffd69f20,GooglePlayStore,ANDROID,2023-04-04 13:09:44,2023-04-04 13:09:44,ea517709aafde9db
4730597,,3,4.1.3,Redmi Note 9S,848e15d6-faca-45fb-a4ce-2f533e067509,Bazzar,ANDROID,2023-04-04 11:37:14,2023-04-04 11:37:14,44faa821440f3417
4730596,,3,4.2.0.11,LG-H870DS,47e237cf-2b86-474d-9302-5710ce2a7d6d,GooglePlayStore,ANDROID,2023-04-03 21:59:54,2023-04-03 21:59:54,bede65d8cb7de835
4730595,,3,4.0.3,SM-A515F,b176e3fc-6b9e-4d41-b89d-1d3605cac747,GooglePlayStore,ANDROID,2023-04-03 16:09:08,2023-04-03 16:09:08,afb7b08096ccb90b
4730594,,3,4.2.0.4,SM-G998B,dcd55ce3-5e6a-48a7-b63e-92c865ba56cb,Bazzar,ANDROID,2023-04-03 13:22:17,2023-04-03 13:22:17,997941cdab888d7d
4730593,,3,4.2.0.4,SM-N910C,c59101fb-9a23-4540-a536-6c23f71e08f7,Bazzar,ANDROID,2023-04-03 13:13:31,2023-04-03 13:13:31,87163235f95835fc
4730592,,3,4.2.0.7,21121210G,86e920eb-28a9-4c20-aeae-c35caf1db611,Bazzar,ANDROID,2023-04-02 20:30:30,2023-04-02 20:30:30,3be8fbb793ffdeb1
4730591,,3,4.1.3,SM-N950F,1177172a-cc1a-4364-b725-357c3e155c46,Bazzar,ANDROID,2023-04-02 19:09:56,2023-04-02 19:09:56,4e8b8709212e932b
4730590,,3,4.1.3,SM-A310F,f35f8c1c-9a1c-48a4-88b5-412efa6ee4a6,Bazzar,ANDROID,2023-04-02 11:53:11,2023-04-02 11:53:11,f7bdedd3b59257c7
4730589,,3,4.1.2,SM-A720F,81fa0270-84df-43a5-9ebf-978862293e27,Bazzar,ANDROID,2023-04-02 01:17:55,2023-04-02 01:17:55,9c9368b21a4e11ff
4730588,,3,4.2.0.4,SM-A700H,2f262e29-0ec4-45cc-b820-4c03de4a5bf4,Bazzar,ANDROID,2023-04-01 18:41:34,2023-04-01 18:41:34,3f8ef85dacfbef90
4730587,,3,4.1.3,SM-G950F,cc71ddeb-2fc7-4de7-9a9c-923acbf47516,Bazzar,ANDROID,2023-04-01 13:29:54,2023-04-01 13:29:54,4bcfc028b2e31cf1
4730586,,3,4.0.3,SM-A307FN,6544dc29-40d4-4ec0-bf32-3abd00fec475,WebSite,ANDROID,2023-04-01 07:44:56,2023-04-01 07:44:56,bf019472e82afe6a
4730585,,3,4.1.3,SM-G955F,0ed1c80b-7e49-4273-9954-adde8ac48f3c,Bazzar,ANDROID,2023-03-31 21:41:39,2023-03-31 21:41:39,5bd5b36184a2166d
4730584,,3,4.0.3,SM-G950F,94c3a9da-bb64-423c-8bd4-088c1e668189,GooglePlayStore,ANDROID,2023-03-31 09:10:00,2023-03-31 09:10:00,87ded30c859a10bb
4730583,,3,4.2.0.7,SM-N950F,234e7630-f0ff-465a-bf0b-74ace328656e,Bazzar,ANDROID,2023-03-30 10:52:54,2023-03-30 10:52:54,c539fd72df0c3609
4730582,,3,4.1.3,SM-A530F,2cb8dbdd-9254-4e82-ad40-c19cab5b36f7,Bazzar,ANDROID,2023-03-29 19:36:07,2023-03-29 19:36:07,7ef46ae025b4f70d
4730581,,3,4.2.0.4,RNE-L21,e0d05ad1-bf76-434f-80fd-1e9bd483a580,WebSite,ANDROID,2023-03-28 19:45:01,2023-03-28 19:45:01,547105d59f1ffa04
4730580,,3,4.2.0.7,SM-J730F,58e76018-673c-4d8f-bad6-15b1cd805441,Bazzar,ANDROID,2023-03-28 19:41:22,2023-03-28 19:41:22,aa7476de413ae4de
4730579,,3,4.1.2,SM-A720F,a4c0e366-28e8-4c0d-9ad9-4a39c2b61c30,Bazzar,ANDROID,2023-03-28 14:15:42,2023-03-28 14:15:42,9278450b4ec6a390
4730578,,3,4.2.0.7,SM-G955F,d9f362ca-f8ef-4973-bef0-1f40b03a5e15,Bazzar,ANDROID,2023-03-27 18:49:51,2023-03-27 18:49:51,4a81d52ba678b9a
4730577,,3,4.1.2,SM-N910H,8d5d6b4e-73c3-4114-a3a2-647c4ec4b934,Bazzar,ANDROID,2023-03-27 00:55:22,2023-03-27 00:55:22,1a07db488be1a49c
4730576,,3,4.2.0.4,SM-A505F,3ab09380-7a38-4bfb-a69a-87d2639653bf,WebSite,ANDROID,2023-03-26 03:34:52,2023-03-26 03:34:52,d805d234f56fc83e
4730575,,3,3.2.4,iPhone 5s (GSM),afe5ca9a-9f47-4d48-80d8-29b426c30bd9,App Store,IOS,2023-03-25 19:41:23,2023-03-25 19:41:23,
4730574,,3,4.2.0.7,SM-A715F,10d0c9c7-2b97-483f-9a3f-0d3d040c0a17,Bazzar,ANDROID,2023-03-25 17:45:15,2023-03-25 17:45:15,bb9c5a4d399138db
4730573,,3,4.2.0.4,SM-J710F,590e5641-1b5a-414f-b2ae-93042b176808,Bazzar,ANDROID,2023-03-24 18:29:55,2023-03-24 18:29:55,1509a6554a0962ec
4730572,,3,4.2.0.7,SM-G930F,5b0853ff-6531-40a1-938d-bce199d86443,Bazzar,ANDROID,2023-03-24 13:14:38,2023-03-24 13:14:38,e33c4b343ec3930f
4730571,,3,4.2.0.7,SM-A505F,375d1e69-2381-4fd7-95f2-e23fc032d324,Bazzar,ANDROID,2023-03-24 09:13:46,2023-03-24 09:13:46,c38b9d83a37ed316
4730570,,3,4.1.3,SM-G955F,39c88f3d-bd18-400f-bf0c-edbd71856533,Bazzar,ANDROID,2023-03-24 00:54:49,2023-03-24 00:54:49,77195a2587f4f356
4730569,,3,4.2.0.7,SM-N950F,84a16f94-050d-4eda-9494-9a0f4130d950,Bazzar,ANDROID,2023-03-23 22:04:00,2023-03-23 22:04:00,8194ca0542122b26
4730568,,3,4.2.0.4,SM-S908E,5a01b398-ab1f-4492-bf26-987b252d3d1a,Bazzar,ANDROID,2023-03-22 19:52:06,2023-03-22 19:52:06,b094761a4c60df2d
4730567,,3,4.2.0.7,TA-1004,54e40a8e-4d5b-4e44-a21b-60b898f2f6b0,Bazzar,ANDROID,2023-03-22 18:14:26,2023-03-22 18:14:26,57b806a213018192
4730566,,3,4.1.3,SM-J510F,dde077aa-dd22-47aa-b61b-766c26acada6,Bazzar,ANDROID,2023-03-22 10:24:44,2023-03-22 10:24:44,36385d3c4726c8f4
4730565,,3,3.2.4,iPhone 6,532b06f7-870c-43c2-9935-0cf0ada3f78f,App Store,IOS,2023-03-22 06:17:54,2023-03-22 06:17:54,
4730564,,3,4.0.3,SM-G955F,9170dcf3-5e32-4d77-adbd-9e27ed2bdf91,WebSite,ANDROID,2023-03-22 05:57:56,2023-03-22 05:57:56,94fc2f6567649d8
4730563,,3,4.1.3,SM-J120H,81213b21-da30-4432-b7b3-30f9725c0036,Bazzar,ANDROID,2023-03-22 01:41:22,2023-03-22 01:41:22,727ed9c884cba94f
4730562,,3,4.1.2,SM-G950F,8f65611d-85be-4b24-b790-fb83c529acac,Bazzar,ANDROID,2023-03-20 16:31:54,2023-03-20 16:31:54,3badc022aadb5c75
4730561,,3,4.1.3,SM-J730F,ede34468-5155-4d47-9086-abc8369ab63e,Bazzar,ANDROID,2023-03-20 08:47:59,2023-03-20 08:47:59,3f67504fadf6e318
4730560,,3,4.2.0.4,SM-A720F,bc9963f2-52ab-4407-89fb-a2a68a5f7ba0,Bazzar,ANDROID,2023-03-20 03:06:35,2023-03-20 03:06:35,26882a1563add8a9
4730559,,3,4.1.2,SM-G955F,c0abff50-b995-4fe2-94e7-14d864011a08,Bazzar,ANDROID,2023-03-19 21:51:05,2023-03-19 21:51:05,9ee16a67747f90df
4730558,,3,4.2.0.7,SM-G935U,722307f8-30e0-4893-a7aa-ba2b6ea944bd,Bazzar,ANDROID,2023-03-19 20:55:04,2023-03-19 20:55:04,8a364cbebbe83b8c
4730557,,3,4.1.3,SM-A505F,8ef5d195-722b-4777-a9de-8f7a07f1d395,Bazzar,ANDROID,2023-03-19 11:39:26,2023-03-19 11:39:26,8bd47637c256b0dc
4730556,,3,4.0.3,SM-G950F,380fb2cd-a697-4151-832a-065ccc4bb21e,WebSite,ANDROID,2023-03-19 00:56:20,2023-03-19 00:56:20,b3a7d7fe8274caaf
4730555,,3,4.2.0.7,SM-G950F,28039af6-5949-4c17-80ee-5bf563b81bd5,Bazzar,ANDROID,2023-03-18 09:09:42,2023-03-18 09:09:42,e676c59d6eed7606
4730554,,3,4.2.0.11,SM-A525F,037b2be7-7d24-4901-b303-ce68736f3525,GooglePlayStore,ANDROID,2023-03-17 22:35:33,2023-03-17 22:35:33,25525e4ffff86d97
4730553,,3,4.2.0.4,SM-A235F,d5d6202a-5fd9-49ec-bfa3-224cb9b84273,Bazzar,ANDROID,2023-03-17 21:46:21,2023-03-17 21:46:21,ffd45307c894cf5e
4730552,,3,4.2.0.4,SM-A235F,6d6a18b1-fe92-49a5-8349-8493c9610589,Bazzar,ANDROID,2023-03-17 12:47:58,2023-03-17 12:47:58,4432e3df158978e1
4730551,,3,4.4.0.4,SM-A515F,4b929dd0-99f0-448f-bdea-e5643de58cec,GooglePlayStore,ANDROID,2023-03-17 08:29:55,2023-03-17 08:29:55,66e8706f57f93772
4730550,,3,4.2.0.7,SM-G935F,d6ceecdf-48f5-45b0-abc3-d90fc21cb955,Bazzar,ANDROID,2023-03-17 08:16:30,2023-03-17 08:16:30,dcd26d1faf0eb6d9
4730549,,3,4.4.0.4,SM-A137F,f4598b4a-7384-4db1-9b8c-a2a767888d32,GooglePlayStore,ANDROID,2023-03-17 06:18:08,2023-03-17 06:18:08,e7f959cb821ab963
4730548,,3,4.2.0.4,SM-J730F,27be2d77-7048-4e53-9403-0d5bd5fe9f42,Bazzar,ANDROID,2023-03-16 22:08:56,2023-03-16 22:08:56,7d1b6adb0b348710
4730547,,3,4.2.0.4,SM-G781B,494e58b4-be12-4024-ad34-21a2a7d5f6f6,Bazzar,ANDROID,2023-03-16 19:11:01,2023-03-16 19:11:01,960ec2c96e4e8d0c
4730546,,3,4.1.2,SM-A515F,1ff59f90-15b7-486a-918f-0b7ac62600b1,Bazzar,ANDROID,2023-03-16 15:17:39,2023-03-16 15:17:39,a35c3d62aecdb624
4730545,,3,4.1.3,G8142,5f1d0695-7c9e-4d7d-95af-08488047cf29,Bazzar,ANDROID,2023-03-16 13:43:30,2023-03-16 13:43:30,be11cf6ffc8315bd
4730544,,3,4.2.0.4,SM-G920F,d48361a4-572b-46dc-82e0-b22a224e1ab9,Bazzar,ANDROID,2023-03-16 00:44:26,2023-03-16 00:44:26,e2d003307e0aba60
4730543,,3,4.2.0.11,SM-A520F,2b4a2834-d611-4907-8053-c4aa791473cf,GooglePlayStore,ANDROID,2023-03-15 21:03:53,2023-03-15 21:03:53,f7e972749b9ebb34
4730542,,3,4.0.3,Redmi Note 8 Pro,773453d8-85bf-4db0-b89f-92365cf4466f,GooglePlayStore,ANDROID,2023-03-14 11:03:30,2023-03-14 11:03:30,75865d206fe41341
4730541,,3,3.2.4,iPhone 6,392b3f56-ec24-46ac-b567-a94967f62887,App Store,IOS,2023-03-14 00:35:10,2023-03-14 00:35:10,
4730540,,3,4.1.3,SM-A528B,07781416-b0f8-4143-a5b1-13dc2d92068e,Bazzar,ANDROID,2023-03-13 17:25:20,2023-03-13 17:25:20,e09d868496d83e55
4730539,,3,4.2.0.7,SM-A520F,7995f433-ff82-4a36-98fe-8afdcfcde9c3,Bazzar,ANDROID,2023-03-13 12:36:08,2023-03-13 12:36:08,bf0401824a32645a
4730538,,3,3.2.4,"iPhone9,1",3a595933-7a82-4286-8c7a-0e87e17ced75,App Store,IOS,2023-03-13 07:48:33,2023-03-13 07:48:33,
4730537,,3,4.2.0.7,SM-G955F,04c4dc54-8ac4-4cf8-8c79-4b7a68208d87,Bazzar,ANDROID,2023-03-12 16:40:02,2023-03-12 16:40:02,6ee52b37bef07c27
4730536,,3,3.2.4,"iPhone9,3",fd4701fd-5895-4a10-a5c6-83bf8be6ad8e,App Store,IOS,2023-03-12 09:16:21,2023-03-12 09:16:21,
4730535,,3,4.1.3,SM-G955F,9e99f9ac-c102-4209-b736-08be94d70d87,Bazzar,ANDROID,2023-03-11 19:34:55,2023-03-11 19:34:55,e172830be4831e3f
4730534,,3,4.4.0.4,SM-A730F,f4dd273a-6932-4893-8a31-e982c4268e32,GooglePlayStore,ANDROID,2023-03-11 13:13:24,2023-03-11 13:13:24,320b6a3c97ac03b3
4730533,,3,4.2.0.11,SM-A705FN,a597bd9f-49e7-4b84-8ef8-662b4cd954c3,GooglePlayStore,ANDROID,2023-03-11 10:57:50,2023-03-11 10:57:50,f73bc35493cae3b5
4730532,,3,4.1.2,SM-G935F,444a7553-287a-47a6-960f-021b91b46033,Bazzar,ANDROID,2023-03-11 10:26:09,2023-03-11 10:26:09,4eb62b229544a7ff
4730531,,3,4.2.0.4,SM-A710F,518bd698-e5c7-4cfc-b49d-13d162cb7d88,Bazzar,ANDROID,2023-03-11 09:02:17,2023-03-11 09:02:17,a267b0cde5f6a1c6
4730530,,3,3.2.4,iPhone 6,151b432f-3afa-4138-8f33-2af3c21ee8f3,App Store,IOS,2023-03-11 08:53:59,2023-03-11 08:53:59,
4730529,,3,4.4.0.12,SM-C5000,543530d5-c58f-4e1c-9e1e-caaa4c63b048,GooglePlayStore,ANDROID,2023-03-11 04:50:41,2023-03-11 04:50:41,452c1d895b6c4706
4730528,,3,3.2.4,iPhone 6,e9078f42-d26c-4c39-b591-65b4b4e4f912,App Store,IOS,2023-03-10 19:38:22,2023-03-10 19:38:22,
4730527,,3,4.1.2,SM-A605G,62c4c918-fdb3-4ca4-96ea-62949421d619,Bazzar,ANDROID,2023-03-10 05:46:30,2023-03-10 05:46:30,9e9c7f7c480353a8
4730526,,3,4.0.4,SM-G920F,d5ec3676-482e-4289-8860-e870f5a6ae74,Bazzar,ANDROID,2023-03-10 02:12:52,2023-03-10 02:12:52,9b5726432b2c0cae
4730525,,3,4.2.0.7,SM-N920C,0d164a08-d34f-429e-aef3-332d03b70291,Bazzar,ANDROID,2023-03-09 17:46:04,2023-03-09 17:46:04,25c5eac672442dda
4730524,,3,4.2.0.7,SM-S908E,5fde3fa1-b0db-4ceb-a04e-da0bbde0f7da,Bazzar,ANDROID,2023-03-09 13:29:12,2023-03-09 13:29:12,16eb24be901ce702
4730523,,3,4.1.3,SM-A720F,b3a5baba-7cfd-40c9-af6e-52a4b765e393,Bazzar,ANDROID,2023-03-09 13:19:05,2023-03-09 13:19:05,a71b80361e071053
4730522,,3,4.2.0.3,SM-N900,e1041e24-537e-4e3f-b2f8-b832eaf9cb5c,Bazzar,ANDROID,2023-03-08 10:20:08,2023-03-08 10:20:08,9ecec28513ae0a0b
4730521,,3,4.2.0.4,SM-N985F,b2b38a3c-a8e7-4c4f-8669-832cef5c59a3,WebSite,ANDROID,2023-03-07 23:16:08,2023-03-07 23:16:08,e9dd2f5265550080
4730520,,3,4.1.3,HTC One,5da629c8-6974-4325-9a94-62ce4c36347b,Bazzar,ANDROID,2023-03-07 16:27:03,2023-03-07 16:27:03,7dc711ebbeb524a2
4730519,,3,4.2.0.7,SM-A515F,9552d12c-07ed-4878-9e12-016e3599f187,Bazzar,ANDROID,2023-03-07 09:42:17,2023-03-07 09:42:17,807bb2e58c7793de
4730518,,3,4.2.0.7,SM-A125F,06a9ed7c-c8a9-4670-becc-91199a3e2a1f,Bazzar,ANDROID,2023-03-06 12:47:13,2023-03-06 12:47:13,a6174835ffd75e64
4730517,,3,4.2.0.7,SM-A505F,7db26cee-2f87-47bd-9cb3-b0a50f4a27e5,Bazzar,ANDROID,2023-03-05 23:28:56,2023-03-05 23:28:56,656690f97db3faee
4730516,,3,4.2.0.7,SM-A530F,9eda142e-4894-40f3-9a67-f14c1ec61454,Bazzar,ANDROID,2023-03-05 19:00:51,2023-03-05 19:00:51,2533906b16fe6e57
4730515,,3,4.1.3,SM-A530F,0ad57c69-6652-4d9c-9625-e12f0b0c0048,Bazzar,ANDROID,2023-03-05 15:28:05,2023-03-05 15:28:05,59eb5a0d322b478b
4730514,,3,4.1.3,SM-J710F,13e6bf4c-0931-43f9-8290-684fdffe4e93,Bazzar,ANDROID,2023-03-05 14:42:29,2023-03-05 14:42:29,bbcdd6341c7a1466
4730513,,3,4.2.0.4,SM-G920F,2f200bf1-0526-4754-b32f-a95c27b6abb6,Bazzar,ANDROID,2023-03-05 00:21:27,2023-03-05 00:21:27,c5073e1962e4090b
4730512,,3,4.2.0.7,SM-G950F,5fb89842-5c44-471b-8211-15e2ee722820,Bazzar,ANDROID,2023-03-04 05:50:50,2023-03-04 05:50:50,9662708127ebdc07
4730511,,3,4.2.0.4,TRT-L21A,a622f2a6-3e9a-44ab-8118-66d282e07f50,WebSite,ANDROID,2023-03-03 20:04:48,2023-03-03 20:04:48,657188817bdee5d4
4730510,,3,4.2.0.7,SM-S918B,959dde69-2222-4600-9325-1b195315a5d4,Bazzar,ANDROID,2023-03-03 05:17:23,2023-03-03 05:17:23,4946b4352848aee3
